title,pdf_link
Attachment: End of year reporting form for exempt hunting activities on MOD land,https://assets.publishing.service.gov.uk/media/5a817a1c40f0b62305b8f2a4/20151007-FOI07810-Annex_D.pdf
"Redevelopment of Beacon Barracks, MOD Stafford subcontractors, sub-consultants and suppliers",https://assets.publishing.service.gov.uk/media/5a8098ffed915d74e33fb561/20151102-FOI08565.pdf
"Attachment: List of subcontractors, sub-consultants and suppliers included in the contract for the redevelopment of Beacon Barracks, MOD Stafford",https://assets.publishing.service.gov.uk/media/5a80e627ed915d74e6231143/20151103-FOI08695-Annex_A.pdf
Details of the Defence Fire and Rescue project,https://assets.publishing.service.gov.uk/media/5a8194bce5274a2e87dbe646/20151112-FOI09080_DFRP_APPS_Reply.pdf
UK armed forces personnel who died whilst taking part in training or exercise,https://assets.publishing.service.gov.uk/media/5a8084bc40f0b62302693fa3/PUBLIC_1447338257.pdf
"Total budget for the 'With Heart, With Mind' army recruitment campaign and number of universities being visited",https://assets.publishing.service.gov.uk/media/5a7f9465e5274a2e8ab4d094/20151113-FOI_09184_75906_Recruitment_Campaign_Universities_Response-Redacted-OS.pdf
"Copy of report of relating to the discharge of a live round inside a building at the Reserves Training and Mobilisation Centre, Chetwynd Barracks, Nottingham",https://assets.publishing.service.gov.uk/media/5a80c526e5274a2e8ab520f9/20151113-FOI_75903_Live_Fire_Investigation_Letter_ArmySec.pdf
"Attachment: Alleged negligent performance of a duty final report relating to the discharge of a live round inside a building at the Reserves Training and Mobilisation Centre, Chetwynd Barracks, Nottingham",https://assets.publishing.service.gov.uk/media/5a7f9130e5274a2e8ab4cf5a/20151112-FOI_75903_Live_Fire_Investigation_ArmySec.pdf
Number of non UK armed forces personnel on an exchange programme to the UK and number of additional personnel required for the new aircraft carriers,https://assets.publishing.service.gov.uk/media/5a8168caed915d74e62321bd/20151111-FOI2015-09023.pdf
"Number of Vice Admirals, Lieutenant Generals, Air Marshals listed as active duty officers and current positions of 2 Royal Marine Major Generals and 12 Royal Marine Brigadiers.",https://assets.publishing.service.gov.uk/media/5a80c47ce5274a2e87dbbb38/PUBLIC_1447688759.pdf
Number of reports made through the ‘yellow card’ system which relate to an adverse reaction to the anti-malaria drug mefloquine (Larium) since 1 January 2010,https://assets.publishing.service.gov.uk/media/5a80b00340f0b62302694efe/20151117_FOI201509268_Mefloquine_Yellow_Card_Reports.pdf
Business cases for keeping the Defence and National Rehabilitation Centre (DNRC) at Headley Court and the possible relocation to a new purpose built facility,https://assets.publishing.service.gov.uk/media/5a7f97c440f0b623026906b0/20151117_FOI2015_09332_DNRC_Business_Case.pdf
"Copy of ""if asked"" press statements prepared by the MOD's press office for possible issue to the media 16 March to 16 July 2015",https://assets.publishing.service.gov.uk/media/5a80b964e5274a2e8ab51ccc/20151001_FOI_if_asked_statements_FOI201506428.pdf
MOD Police Chief Constable email address,https://assets.publishing.service.gov.uk/media/5a7f1aa4e5274a2e87db3d11/REDACTED_Reply_to_eCase_09314_RFI_21615_Re_Chief_Constable_email_address.pdf
Number of hate crimes recorded under the strand of race or ethnicity and religion or beliefs 1 March 2010 to 30 October 2015,https://assets.publishing.service.gov.uk/media/5a80c257e5274a2e87dbba72/20151116_REDACTED_Reply_eCase_09576_RFI_22215_Re_MDP_Hate_Crime_Data.pdf
Yearly budget of the MOD Police and where the funding comes from,https://assets.publishing.service.gov.uk/media/5a8175bded915d74e33fe53d/20151111_REDACTED_Reply_to_eCase_09590_RFI_22315_Re_MDP_Funding.pdf
Deer management on defence land,https://assets.publishing.service.gov.uk/media/5a802ba6e5274a2e87db8437/20150907-FOI07254.pdf
Attachment: Management of wild deer and other hoofed mammals,https://assets.publishing.service.gov.uk/media/5a74e0f2ed915d502d6cbb8e/20150907-FOI07254-Annex.pdf
Number of ISIL combatants killed in RAF strikes in Iraq September 2014 to 31 August 2015,https://assets.publishing.service.gov.uk/media/5a818ce1ed915d74e33fed17/20150911_FOI07143_Upload.pdf
Numbers of Enhanced combat body armour (ECBA) currently in use by MOD service and civilian personnel,https://assets.publishing.service.gov.uk/media/5a80c947ed915d74e62306eb/20150925-FOI_07495_Upload.pdf
Number of armed UK Reaper missions by the RAF over Syria since 2014,https://assets.publishing.service.gov.uk/media/5a7f0d2be5274a2e8ab49cd9/20151021-FOI08237_Upload.pdf
Number of civilian casualties as a result of UK airstrikes against ISIS targets in Iraq,https://assets.publishing.service.gov.uk/media/5a8087d6ed915d74e622efd9/20151102_FOI07141_Upload.pdf
Number of missions by RAF Reaper and Tornado GR4 in Operation Shader August 2014 to October 2015,https://assets.publishing.service.gov.uk/media/5a7fa11fed915d74e33f798d/20151112-FOI2015-08518_Upload.pdf
Annual overtime cost for the Defence Fire and Rescue staff and number of staff working during 2012/13 to 2014/15 and top top 5 overtime payments 2014/15,https://assets.publishing.service.gov.uk/media/5a80eba3e5274a2e87dbc914/20151109-FOI_09037_DFRMO.pdf
Guidance for UK military pilots that is included in the Joint Service Manual of the law of armed conflict,https://assets.publishing.service.gov.uk/media/5a8040eaed915d74e622d5f2/20151104-FOI-09022-Redaction-O.pdf
Uniformed staff of No 1 Welsh Wing attendance at Squadron parades July 2014 June 2015,https://assets.publishing.service.gov.uk/media/5a80840040f0b62302693f5a/20151020-FOI-08326-Redaction-Exten_of_service.pdf
"Archaeological dig by 2503 Squadron RAF regiment personnel, RAF Waddington, October 2015",https://assets.publishing.service.gov.uk/media/5a7f52d8e5274a2e8ab4b7aa/20151027-FOI-08883-Archaeological-dig-Redaction-O.pdf
Details of all existing Defence Equipment & Support contracts for ships Maritime Platform Systems,https://assets.publishing.service.gov.uk/media/5a756385e5274a1baf95e2e0/DES_Ships_contract.pdf
Attachment: List of current maritime platform systems list contracts,https://assets.publishing.service.gov.uk/media/5a80466de5274a2e8ab4f356/20151117-FOI_2015-09130_MPS_List_Current_Contracts.pdf
"Copy of 'Live cast' policy, application and associated documents in relation to a police dog",https://assets.publishing.service.gov.uk/media/5a7f9316e5274a2e8ab4d018/20151116_Redacted_Reply_eCase_09952_RFI_22115.pdf
MOD Police recording procedures and data retention of telephone calls,https://assets.publishing.service.gov.uk/media/5a8088a3ed915d74e33faf90/20151119-REDACTED_Reply_eCase_09382_RFI_21815_Re_MDP_recording_procedures_telephone_calls.pdf
"Use of 'Instant Messenger' guidance, manuals or other instructions issue to civil servants or other government staff",https://assets.publishing.service.gov.uk/media/5a7f9e4040f0b62305b883e2/20151119-FOI_Redacted_DDC.pdf
Cost to MOD for use of the Royal British Legion 'the poppy' trademark,https://assets.publishing.service.gov.uk/media/5a800667e5274a2e8ab4dbc9/poppy_foi.pdf
"Copy of the current BRd 2, The Queen's regulations for the Royal Navy (April 2015)",https://assets.publishing.service.gov.uk/media/5a805cb2e5274a2e8ab4fb68/2015-08563_Mos_redacted_scanned.pdf
Copy of the Army list 2014,https://assets.publishing.service.gov.uk/media/5a74d1b2e5274a3cb286770f/20151105-FOI09485_Army_Lists_Redacted.pdf
"Oil and Pipelines Agency safety arrangements regarding the Oil Fuel Depot based at Forton Road, Gosport, Hampshire",https://assets.publishing.service.gov.uk/media/5a7f6112e5274a2e87db57f3/2015-07904_Oil_and_pipline-redacted.pdf
Copy of contract awarded to Leidos as the managing agent under Logistics Commodities and Services (Transformation) (LCS(T)),https://assets.publishing.service.gov.uk/media/5a80410be5274a2e8ab4f15e/Leidos.pdf
Total MOD spent per year on first class train travel for UK journeys 2007 to 2015,https://assets.publishing.service.gov.uk/media/5a80ec74e5274a2e87dbc95d/FOI2015-08722-First_Class_Train_Travel.pdf
Use of Oracle products within MOD in respect to the Defence Information Infrastructure (DII) ICT network,https://assets.publishing.service.gov.uk/media/5a7f6b21ed915d74e33f64ef/20151106-FOI_2015_07852_Redacted_DDC-O.pdf
Total MOD has paid out and been billed for use of mobile phones under the Defence Fixed Telecommunication Service (DFTS) Agreement 2012/13 to 2015/16,https://assets.publishing.service.gov.uk/media/5a7f48bde5274a2e87db4eaa/20151106-FOI_2015_07473_Redacted_DDC.pdf
"Number of trained regular service personnel for the navy, army and RAF who were born or not born in Britain",https://assets.publishing.service.gov.uk/media/5a75b1cd40f0b67b3d5c87d2/PUBLIC_1446802035.pdf
Copy of Land Accident Prevention and Investigation Team report regarding the death of Private John Lomas,https://assets.publishing.service.gov.uk/media/5a81b326ed915d74e6233acb/20151103-FOI_08797_Response-O.pdf
Attachment: Land Accident Prevention and Investigation Team report into the death of Private John Lomas,https://assets.publishing.service.gov.uk/media/5a7f9f80e5274a2e87db6f86/FOI2015_08797_LAIT.pdf
"Number of times the point class roll-on roll-off ships, MV Hurst Point, MV Hartland Point, MV Eddystone and MV Anvil Point were utilised for British military operations 2010 to 2014",https://assets.publishing.service.gov.uk/media/5a806c8ce5274a2e87db9bb2/Point_Class_Ships.pdf
Number of activists associated with the Faslane peace camp arrested by MOD Police on the Faslane and Coulport facilities 12 June 2013 to 12 August  2015,https://assets.publishing.service.gov.uk/media/5a8080d140f0b62302693e3c/20151105_Reply_to_eCase_07842_RFI_190_15_Faslane_Peace_Camp_Redacted.pdf
"Total MOD paid out in compensation payments to civilian national, UK service personnel and their families as a result of conflicts in Afghanistan and Iraq",https://assets.publishing.service.gov.uk/media/5a804ea140f0b62305b8a621/20151109-FOI2015-06481-RESPONSE-O.pdf
Attachment: Area claims officer Afghanistan claim register financial year 2006 to 2015,https://assets.publishing.service.gov.uk/media/5a8029eb40f0b62305b898e2/20151001-ACO_Afghanistan_Claim_Register_FY06-15-Master-Redacted.xls
Attachment: Afghanistan claims 2014 to 2015,https://assets.publishing.service.gov.uk/media/5a81b431ed915d74e33ffa3a/20150914-AFGHAN_CLAIMS_2014-2015-OS.XLSX
Attachment: Area claims officer Iraq data table,https://assets.publishing.service.gov.uk/media/5a7f412ce5274a2e8ab4b109/20150929-Area_Claims_Officer_Iraq-Data_TableE_Master_version_FINAL_REDACT.xls
Studies undertaken on any animal species that involved exposure to the Ebola virus during 2014,https://assets.publishing.service.gov.uk/media/5a819103e5274a2e8ab54acf/2015-08987.pdf
Copy of the naval service internal review Op Telemeter,https://assets.publishing.service.gov.uk/media/5a7f0cc340f0b6230268d1fd/2015-08080_Redacted.pdf
Damage to HMS Active or HMS Sirius due to sea water ingress whilst in Devonport Dockyard,https://assets.publishing.service.gov.uk/media/5a7f1d80e5274a2e87db3e2e/2015-09127-Redacted.pdf
"Number of diagnosed cases and any increase of ulcerative colitis, inflammatory bowel diseases and chron's disease. Its relevance to submariners and how many of them have been made permanently medically unfit for submarines",https://assets.publishing.service.gov.uk/media/5a757d19ed915d731495a5be/PUBLIC_1447227399.pdf
Contact information for making a complaint regarding a recent application to the join the Royal Air Force,https://assets.publishing.service.gov.uk/media/5a74eee440f0b65c0e845aa6/20151106-FOI_2015-09723.pdf
Request for full disclosure of the Professional Standards Unit investigation carried out in the Joint Provost Unit in HMS Rooke Gibraltar,https://assets.publishing.service.gov.uk/media/5a7f33a140f0b62305b85b4f/2015-09176-redacted.pdf
Number of individual camouflage pattern produced for the Personal Equipment and Common Operational Clothing (PECOC) trials which took place between 2007 to 2008,https://assets.publishing.service.gov.uk/media/5a75b58140f0b67f59fcf00a/PECOC_trials.pdf
"MOD spend on the SA8O assault rifle or equivalent, number manufactured/used annually and life-cycle costs including maintenance and usage and component list",https://assets.publishing.service.gov.uk/media/5a80dee1ed915d74e6230eba/20151111-FOI08992_SA80_publish-O.pdf
Number of employment tribunal claims that included race descrimination 2009 to 2015 and number of MDP officers and staff 2009 to 2015,https://assets.publishing.service.gov.uk/media/5a80597ded915d74e33f9eac/20151110-Redacted_Reply_eCase_08961_RFI_20815_Race_Discrimination_Whistle_Blowing.pdf
Tail number of the Red Arrows aircraft,https://assets.publishing.service.gov.uk/media/5a7f7d98ed915d74e33f6c1d/20151109-Red_Arrows_Tail_Numbers_2014.pdf
Average pass rate on the Royal Marines Mountain Leader (ML) training courses ML2 2008 to 2014 and ML3 2012 to 2013,https://assets.publishing.service.gov.uk/media/5a800397e5274a2e8ab4dab3/2015-09706_redacted_scanned.pdf
Statistics for injuries sustained for frontline troops in Iraq and Afghanistan and type of weapon that inflicted the injury,https://assets.publishing.service.gov.uk/media/5a81663bed915d74e62320db/PUBLIC_1447321892.pdf
"Copy of MOD's contracts relating to facilities management for property and building services maintenance, cleaning and janitorial, security and catering services",https://assets.publishing.service.gov.uk/media/5a7f0f0640f0b6230268d2e3/20151012-FOI08070.pdf
"Attachment: MOD contracts relating to property and building services maintenance, cleaning and janitorial services, security services, catering services",https://assets.publishing.service.gov.uk/media/5a756f7a40f0b6397f35e677/20151012-FOI08070_Annex_B.pdf
Attachment: MOD contracts and list of companies they are with,https://assets.publishing.service.gov.uk/media/5a808d1aed915d74e33fb126/20151012-FOI08070_Annex_A.pdf
"Breakdown of costs for the decanting of the Sweets Way Estate, Whetstone, Barnet",https://assets.publishing.service.gov.uk/media/5a75ac7ced915d506ee809fd/20151022-FOI08753.pdf
"Areas of land which are MOD owned, leased or controlled",https://assets.publishing.service.gov.uk/media/5a7f7720ed915d74e33f6997/20151027-FOI09360.pdf
"Attachment: Map of areas of land which are MOD owned, leased or controlled",https://assets.publishing.service.gov.uk/media/5a74ef34e5274a59fa7161bb/20151027-FOI09360-Annex_A.pdf
"Cost for training Libyan troops at Bassinbourne Barracks, Cambridgeshire and cost of maintenance for the Barracks from 1 June 2014",https://assets.publishing.service.gov.uk/media/5a804804ed915d74e622d89b/20151027-FOI07514.pdf
Extension of MOD contract with Biffa for waste management services at UK RAF stations,https://assets.publishing.service.gov.uk/media/5a7f9676e5274a2e87db6c0a/20151104-FOI08729.pdf
Cost of the new headquarters for 2 FTS (2 Flying Training School) at RAF Syerston,https://assets.publishing.service.gov.uk/media/5a8089a5ed915d74e33faff4/20151104-FOI08723.pdf
"Attachment: Breakdown of costs for the new 2 FTS  (2 Flying Training School) and Central Gliding School HQ building, RAF Syerston",https://assets.publishing.service.gov.uk/media/5a802a92ed915d74e622cdba/20151104-FOI08723-AnnexA.pdf
"MOD prevention of public access to the Fauld crater, Staffordshire and investigations completed by MOD regarding any remaing unexploded bombs",https://assets.publishing.service.gov.uk/media/5a7598f0e5274a43682987ed/20151019-FOI08254.pdf
"Service family accommodation tenants right to buy and and plans for the SFA house in Brockenhurst, near HMS Sultan",https://assets.publishing.service.gov.uk/media/5a7f629de5274a2e87db5887/20151102-FOI08565.pdf
Number of MOD owned long term unoccupied dwellings,https://assets.publishing.service.gov.uk/media/5a747eaa40f0b646cbc40459/20151030-FOI08589.pdf
UKHO's mobile phone contracts and network provider,https://assets.publishing.service.gov.uk/media/5a7f98d9ed915d74e622b6e2/FOI2015_09412_Response_redacted.pdf
British army's visits to schools in Wales March 2013 to July 2015,https://assets.publishing.service.gov.uk/media/5a74fd68ed915d3c7d52988e/British_Army_visits_to_schools_in_Wales_in_the_last_three_years.pdf
Attachment: Army in education activities in Wales March 2013 to July 2015,https://assets.publishing.service.gov.uk/media/5a80c3efe5274a2e87dbbb07/Army_in_Education_Activities-Wales.pdf
British army visits to schools across the UK 1 March to July 2015 ,https://assets.publishing.service.gov.uk/media/5a8066b440f0b623026934ae/British_Army_visits_to_schools_across_the_UK.pdf
Attachment: Army in education visits to schools across the UK 1 March 2013 to July 2015 ,https://assets.publishing.service.gov.uk/media/5a809812e5274a2e87dbab3b/Army_in_Education_Activities-UK.pdf
Details of the recent Mefloquine study conducted with a number of UK service personnel from the units training in Kenya between 2012 and 2013,https://assets.publishing.service.gov.uk/media/5a74c3dded915d502d6cad01/20151029_FOI08568_mefloquine_study.pdf
Number of RAF personnel at RAF Northolt failed a drugs test 2005 to 2015,https://assets.publishing.service.gov.uk/media/5a814bf240f0b62305b8e2d7/20151027-FOI-8727-Rivers-CDT-Redacted.pdf
